n,N,elevation,improved_water,lst_day,ndvi,open_def,prec,rel_humidity,soil_moisture,soil_pH,soil_temp,elevation_cat,improved_water_cat,lst_day_cat,ndvi_cat,open_def_cat,prec_cat,rel_humidity_cat,soil_moisture_cat,soil_pH_cat,soil_temp_cat
0,23,1672.61547851563,85.5317153930664,29.7677154541016,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156,"(1.56e+03,1.84e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(0.723,0.928]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1372.21313476563,65.6506271362305,23.8392391204834,0.783287882804871,1.65741610527039,5.30820178985596,74.7591171264649,18.4951229095459,55.2881393432617,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,32,1608.17712402344,71.9895553588867,21.4876956939697,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,32,907.342163085938,60.1200256347656,31.2631053924561,0.602175772190094,0.953224182128906,4.00517177581787,63.8286285400391,18.4951229095459,60.7038116455078,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(28.3,31.6]","(0.484,0.613]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1322.47119140625,65.2715377807617,25.4825592041016,0.738307595252991,1.12591004371643,4.34949398040772,74.7591171264649,18.4951229095459,56.2994956970215,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1027.11657714844,72.558723449707,29.0035343170166,0.692586362361908,0.464049965143204,3.69510173797607,74.7591171264649,15.5342950820923,60.2054786682129,27.0155334472656,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.678,max]","[min,0.723]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,32,1121.26965332031,63.184253692627,27.8936920166016,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1121.26965332031,63.184253692627,27.8936920166016,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
1,32,1121.26965332031,63.184253692627,27.8936920166016,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,743.112182617188,32.2816390991211,34.1211318969727,0.536762118339539,1.68483364582062,3.65152072906494,63.8286285400391,15.5342950820923,63.1806945800781,27.0155334472656,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(0.928,2.19]","(2.71,3.81]","(55.7,65.1]","[min,18.2]","(58.3,64.5]","(23.8,max]"
5,32,1608.17712402344,71.9895553588867,21.4876956939697,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
5,32,1608.17712402344,71.9895553588867,21.4876956939697,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
5,32,1734.03198242188,70.89208984375,22.8946475982666,0.758480310440064,0.873781263828278,5.19126844406128,74.7591171264649,18.4951229095459,55.3022041320801,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
6,32,1608.17712402344,71.9895553588867,21.4876956939697,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
3,32,1322.47119140625,65.2715377807617,25.4825592041016,0.738307595252991,1.12591004371643,4.34949398040772,74.7591171264649,18.4951229095459,56.2994956970215,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(72.6,max]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
2,32,1734.03198242188,70.89208984375,22.8946475982666,0.758480310440064,0.873781263828278,5.19126844406128,74.7591171264649,18.4951229095459,55.3022041320801,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,32,1500.9443359375,97.3708114624024,24.8901176452637,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,30,1821.42834472656,96.8859481811523,24.6459178924561,0.748960614204407,0.700044453144074,4.66840791702271,81.3319473266602,16.9429836273193,54.2041435241699,19.9211120605469,"(1.56e+03,1.84e+03]","(95.5,max]","[min,26.3]","(0.678,max]","[min,0.723]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1821.42834472656,96.8859481811523,24.6459178924561,0.748960614204407,0.700044453144074,4.66840791702271,81.3319473266602,16.9429836273193,54.2041435241699,19.9211120605469,"(1.56e+03,1.84e+03]","(95.5,max]","[min,26.3]","(0.678,max]","[min,0.723]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,31,1500.9443359375,97.3708114624024,24.8901176452637,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1496.79272460938,97.711067199707,25.3856639862061,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1500.9443359375,97.3708114624024,24.8901176452637,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1496.79272460938,97.711067199707,25.3856639862061,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,31,1496.79272460938,97.711067199707,25.3856639862061,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1496.79272460938,97.711067199707,25.3856639862061,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,988.666442871094,72.3312301635742,31.5796871185303,0.613600015640259,1.42455506324768,4.24210023880005,59.4021797180176,18.4951229095459,62.2068252563477,23.5854797363281,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,30,1278.04919433594,94.3242492675781,28.2977352142334,0.637304544448853,1.74346733093262,4.24154615402222,59.4021797180176,16.9429836273193,56.1967811584473,19.9211120605469,"(1.13e+03,1.56e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","(55.4,58.3]","(19.6,21.1]"
0,31,1165.28857421875,90.0285034179688,29.4500007629395,0.63181209564209,1.77516913414001,4.34747123718262,59.4021797180176,18.4951229095459,58.0060157775879,23.5854797363281,"(1.13e+03,1.56e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,31,1294.09814453125,94.6316528320312,28.1858787536621,0.655122697353363,1.6603718996048,4.22928094863892,59.4021797180176,16.9429836273193,56.4029502868652,19.9211120605469,"(1.13e+03,1.56e+03]","(86.9,95.5]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","(55.4,58.3]","(19.6,21.1]"
0,32,1294.09814453125,94.6316528320312,28.1858787536621,0.655122697353363,1.6603718996048,4.22928094863892,59.4021797180176,16.9429836273193,56.4029502868652,19.9211120605469,"(1.13e+03,1.56e+03]","(86.9,95.5]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","(55.4,58.3]","(19.6,21.1]"
0,32,1490.05883789063,95.8198547363281,25.1038875579834,0.725077271461487,1.40503823757172,4.07444715499878,59.4021797180176,16.9429836273193,54.2001190185547,19.9211120605469,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","[min,55.4]","(19.6,21.1]"
0,32,1424.28930664063,95.8823013305664,25.0929489135742,0.744974195957184,0.904501855373383,4.50916194915772,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.723,0.928]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1424.28930664063,95.8823013305664,25.0929489135742,0.744974195957184,0.904501855373383,4.50916194915772,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.723,0.928]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1998.53845214844,89.2407836914063,21.0336322784424,0.815265119075775,1.91243088245392,5.59120273590088,69.2312316894531,21.7855129241943,51.3075675964356,18.0081787109375,"(1.84e+03,max]","(86.9,95.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","(65.1,72.6]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1797.15710449219,95.1252136230469,23.7605667114258,0.768565118312836,0.707539796829224,5.04263830184937,81.3319473266602,21.7855129241943,53.1013984680176,18.0081787109375,"(1.56e+03,1.84e+03]","(86.9,95.5]","[min,26.3]","(0.678,max]","[min,0.723]","(3.81,5.14]","(72.6,max]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1396.04064941406,96.4113235473633,26.006425857544,0.689521193504334,0.820820987224579,4.33292818069458,56.9880180358887,21.7855129241943,54.6984519958496,18.0081787109375,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.723,0.928]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1699.1171875,95.7365036010742,24.2865238189697,0.740904569625855,0.69136369228363,4.77575778961182,69.2312316894531,21.7855129241943,52.5056610107422,18.0081787109375,"(1.56e+03,1.84e+03]","(95.5,max]","[min,26.3]","(0.678,max]","[min,0.723]","(3.81,5.14]","(65.1,72.6]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1719.51098632813,95.6584854125977,23.2459373474121,0.797639429569244,0.75631046295166,4.9178147315979,69.2312316894531,21.7855129241943,53.3055419921875,18.0081787109375,"(1.56e+03,1.84e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.723,0.928]","(3.81,5.14]","(65.1,72.6]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1699.1171875,95.7365036010742,24.2865238189697,0.740904569625855,0.69136369228363,4.77575778961182,69.2312316894531,21.7855129241943,52.5056610107422,18.0081787109375,"(1.56e+03,1.84e+03]","(95.5,max]","[min,26.3]","(0.678,max]","[min,0.723]","(3.81,5.14]","(65.1,72.6]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,945.326293945313,86.2186737060547,29.3949813842773,0.664403021335602,0.627153635025024,4.27293968200684,59.4021797180176,16.793270111084,58.5997314453125,25.5237121582031,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,32,1319.27209472656,89.941520690918,26.8234767913818,0.724581837654114,1.70292532444,4.07649612426758,59.4021797180176,21.7855129241943,56.6003875732422,18.0081787109375,"(1.13e+03,1.56e+03]","(86.9,95.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","[min,19.6]"
0,32,1492.4150390625,96.5981292724609,25.0806446075439,0.730227291584015,0.996927917003632,4.6450343132019,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375,"(1.13e+03,1.56e+03]","(95.5,max]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,2101.265625,95.2510528564453,21.8713874816895,0.780551493167877,1.1058361530304,5.56417894363403,81.3319473266602,21.7855129241943,51.502326965332,18.0081787109375,"(1.84e+03,max]","(86.9,95.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","(72.6,max]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,2069.6689453125,96.4669799804688,23.6111717224121,0.731631815433502,0.868715763092041,5.22555637359619,81.3319473266602,21.7855129241943,51.9046173095703,18.0081787109375,"(1.84e+03,max]","(95.5,max]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(72.6,max]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,32,1384.13610839844,80.8454360961914,33.1909370422363,0.452689409255981,6.13031482696533,3.8782114982605,69.0358505249024,19.0196170806885,63.5070610046387,22.7640686035156,"(1.13e+03,1.56e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(3.81,5.14]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1880.34411621094,77.60498046875,22.1288471221924,0.786409080028534,1.26080906391144,4.17568778991699,69.0358505249024,18.4951229095459,58.0033683776856,23.5854797363281,"(1.84e+03,max]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(65.1,72.6]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1848.70202636719,82.4898223876953,26.3377933502197,0.666092455387116,1.88764119148254,4.17568778991699,69.0358505249024,18.4951229095459,59.3008918762207,23.5854797363281,"(1.84e+03,max]","(68.5,86.9]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
1,32,1548.68664550781,61.1021423339844,23.67578125,0.787612080574036,1.51662623882294,5.57984161376953,74.7591171264649,18.4951229095459,55.1880531311035,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","(72.6,max]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
2,32,1880.34411621094,77.60498046875,22.1288471221924,0.786409080028534,1.26080906391144,4.17568778991699,69.0358505249024,18.4951229095459,58.0033683776856,23.5854797363281,"(1.84e+03,max]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(65.1,72.6]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
2,33,1521.54528808594,78.6791076660156,24.2741012573242,0.751771211624146,1.20457208156586,4.74818754196167,69.0358505249024,18.4951229095459,56.0960388183594,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(65.1,72.6]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,34,1119.26440429688,79.4521789550781,29.5313663482666,0.618019700050354,2.21288204193115,4.5332202911377,59.4021797180176,18.4951229095459,59.6917457580566,23.5854797363281,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1211.2314453125,75.0162811279297,26.7859573364258,0.697287917137146,1.73917496204376,5.07372283935547,59.4021797180176,18.4951229095459,56.993953704834,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1211.2314453125,75.0162811279297,26.7859573364258,0.697287917137146,1.73917496204376,5.07372283935547,59.4021797180176,18.4951229095459,56.993953704834,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,31,1533.70922851563,81.2578430175781,32.012752532959,0.487953037023544,4.27465867996216,3.51094460487366,69.0358505249024,18.4951229095459,61.2988700866699,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,34,1336.0791015625,77.234977722168,33.5960159301758,0.487322717905045,5.52846384048462,3.51094460487366,69.0358505249024,18.4951229095459,64.5997619628906,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(64.5,max]","(21.1,23.8]"
2,35,1603.34338378906,76.7027893066406,30.7552928924561,0.531471192836762,1.99009525775909,3.51094460487366,69.0358505249024,18.4951229095459,59.9079856872559,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(0.928,2.19]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,33,1178.37683105469,57.8063545227051,25.6059188842773,0.731407582759857,2.97077918052673,5.88879919052124,63.8286285400391,18.4951229095459,58.1988067626953,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,31,845.08935546875,59.1619071960449,32.9646110534668,0.555665135383606,0.837673008441925,3.77691912651062,63.8286285400391,18.4951229095459,65.5029830932617,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(0.723,0.928]","(2.71,3.81]","(55.7,65.1]","(18.2,20.3]","(64.5,max]","(21.1,23.8]"
0,34,1143.80529785156,59.9019432067871,25.6000003814697,0.768621206283569,2.96052932739258,5.03046846389771,63.8286285400391,18.4951229095459,59.9818878173828,23.5854797363281,"(1.13e+03,1.56e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1603.34338378906,76.7027893066406,30.7552928924561,0.531471192836762,1.99009525775909,3.51094460487366,69.0358505249024,18.4951229095459,59.9079856872559,23.5854797363281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(0.928,2.19]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1446.52587890625,83.1230010986328,27.5662307739258,0.647457540035248,1.73340821266174,3.39206886291504,69.0358505249024,18.4951229095459,57.3015480041504,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
1,32,647.24658203125,31.037052154541,31.7166023254395,0.521595478057861,13.8166446685791,2.04750895500183,82.8751602172852,17.0114002227783,60.0940704345703,26.1029968261719,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,31,1393.74682617188,86.8267211914063,32.6396865844727,0.51858788728714,2.47720909118652,3.51094460487366,69.0358505249024,18.4951229095459,62.3049163818359,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1121.26159667969,96.1658630371094,36.240779876709,0.428507566452026,2.45917344093323,2.52269721031189,63.2286262512207,15.6122713088989,71.7018203735352,24.5924377441406,"[min,1.13e+03]","(95.5,max]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(55.7,65.1]","[min,18.2]","(64.5,max]","(23.8,max]"
0,32,1229.96716308594,90.3573684692383,35.6689453125,0.437180310487747,2.22281455993652,2.96347212791443,63.2286262512207,15.6122713088989,70.0073623657227,24.5924377441406,"(1.13e+03,1.56e+03]","(86.9,95.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(55.7,65.1]","[min,18.2]","(64.5,max]","(23.8,max]"
0,31,1232.91589355469,78.634391784668,28.0279293060303,0.645380318164825,1.82691955566406,4.67770719528198,59.4021797180176,18.4951229095459,56.7938346862793,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,19,1503.03918457031,88.50927734375,33.8631439208984,0.47136664390564,3.22125339508057,3.09240293502808,63.2286262512207,16.9429836273193,65.4157028198242,19.9211120605469,"(1.13e+03,1.56e+03]","(86.9,95.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(55.7,65.1]","[min,18.2]","(64.5,max]","(19.6,21.1]"
0,32,1404.17272949219,91.5829849243164,29.0796089172363,0.594389379024506,1.97107911109924,3.39206886291504,69.0358505249024,18.4951229095459,58.9059600830078,23.5854797363281,"(1.13e+03,1.56e+03]","(86.9,95.5]","(28.3,31.6]","(0.484,0.613]","(0.928,2.19]","(2.71,3.81]","(65.1,72.6]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1157.30261230469,80.5501403808594,28.5308780670166,0.633734881877899,2.15878367424011,4.6058144569397,59.4021797180176,18.4951229095459,58.5910034179688,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,1157.30261230469,80.5501403808594,28.5308780670166,0.633734881877899,2.15878367424011,4.6058144569397,59.4021797180176,18.4951229095459,58.5910034179688,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,32,937.9423828125,67.4822540283203,32.2023239135742,0.58968186378479,1.14584231376648,4.10734033584595,63.8286285400391,18.4951229095459,63.7078361511231,23.5854797363281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,23,1413.16271972656,93.1006393432617,29.76708984375,0.573290944099426,1.99568939208984,3.43536901473999,69.0358505249024,16.9429836273193,59.117488861084,19.9211120605469,"(1.13e+03,1.56e+03]","(86.9,95.5]","(28.3,31.6]","(0.484,0.613]","(0.928,2.19]","(2.71,3.81]","(65.1,72.6]","[min,18.2]","(58.3,64.5]","(19.6,21.1]"
0,32,1232.91589355469,78.634391784668,28.0279293060303,0.645380318164825,1.82691955566406,4.67770719528198,59.4021797180176,18.4951229095459,56.7938346862793,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1289.28186035156,85.8052139282227,27.8490238189697,0.624462127685547,1.92785489559174,4.67770719528198,59.4021797180176,18.4951229095459,56.6984519958496,23.5854797363281,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(3.81,5.14]","(55.7,65.1]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,32,1557.83081054688,94.1197509765625,27.0541019439697,0.640074193477631,0.662686049938202,2.9349889755249,78.7777633666992,19.9503898620605,54.3996124267578,20.3544616699219,"(1.13e+03,1.56e+03]","(86.9,95.5]","(26.3,28.3]","(0.613,0.678]","[min,0.723]","(2.71,3.81]","(72.6,max]","(18.2,20.3]","[min,55.4]","(19.6,21.1]"
