county,subcounty,ward,school,school_id,lng,lat,n,N,prev
Nyamira,West Mugirango,Nyamaiya,Bonyaiguba Dok,4260443,34.8927989,-0.5166757,1,30,3
Nyamira,West Mugirango,Nyamaiya,Motontera Pri,4260444,34.9847736,-0.6724783,2,30,7
Nyamira,West Mugirango,Township,Bomondo Cog,4260451,34.941865,-0.5732833,2,30,7
Nyamira,West Mugirango,Township,Nyairicha Deb,4260452,34.9420096,-0.563569,1,30,3
Nyamira,West Mugirango,Township,Bundo Dok,4260453,34.9323718,-0.5493283,1,30,3
Nyamira,West Mugirango,Township,Geseneno Deb,4260454,34.9304217,-0.5834046,0,30,0
Isiolo,Isiolo North,Bulla Pesa,Waso,4290111,37.5728923,0.3328875,0,32,0
Isiolo,Isiolo North,Bulla Pesa,Lions,4290112,37.5682285,0.3290425,1,32,3
Isiolo,Isiolo North,Burat,Nomads,4290121,37.5908632,0.3952012,0,32,0
Isiolo,Isiolo North,Burat,Lebarua,4290122,37.4360399,0.3052605,0,32,0
Isiolo,Isiolo North,Chari,Awarsitu,4290131,38.5738,1.0267656,0,30,0
Isiolo,Isiolo North,Chari,Biliqo Muslim,4290132,38.4868789,0.894494,0,30,0
Isiolo,Isiolo North,Cherab,Merti Muslim,4290141,38.6689547,1.0674068,0,30,0
Isiolo,Isiolo North,Cherab,Korbesa,4290142,38.7933383,1.2092383,0,30,0
Isiolo,Isiolo North,Ngare Mara,Gotu,4290151,38.0730107,0.7737014,0,32,0
Isiolo,Isiolo North,Ngare Mara,Isiolo Samburu,4290152,37.681934,0.6231455,0,30,0
Isiolo,Isiolo North,Oldo/Nyiro,Lobarishereki,4290161,36.9256276,0.6001283,0,32,0
Isiolo,Isiolo North,Oldo/Nyiro,Oldonyiro,4290162,36.9868952,0.629067,1,32,3
Isiolo,Isiolo North,Wabera,Ramadhan,4290171,37.6026715,0.3624474,0,30,0
Isiolo,Isiolo North,Wabera,St Kizito,4290172,37.5853009,0.359474,0,29,0
Isiolo,Isiolo North,Wabera,Mck Kisima 78,4290173,37.6105585,0.3748115,1,32,3
Isiolo,Isiolo South,Garbatulla,Boji,4290211,38.3361006,0.570555,0,30,0
Isiolo,Isiolo South,Garbatulla,Matagari,4290212,38.5125927,0.533049,0,30,0
Isiolo,Isiolo South,Garbatulla,Abagarse,4290213,38.6006356,0.9343361,0,30,0
Isiolo,Isiolo South,Garbatulla,Malkadaka,4290214,38.4940407,0.8362896,0,31,0
Isiolo,Isiolo South,Garbatulla,Nagaa,4290215,38.5177,0.5360078,0,32,0
Isiolo,Isiolo South,Kinna,Yao-Barsadhi,4290221,38.0820234,0.5732166,0,30,0
Isiolo,Isiolo South,Kinna,Qoticha,4290222,38.1943745,0.3200641,0,31,0
Isiolo,Isiolo South,Kinna,Galmadido,4290223,38.2021492,0.3113148,1,30,3
Isiolo,Isiolo South,Kinna,Almazuh,4290224,38.2118672,0.3227703,0,32,0
Isiolo,Isiolo South,Kinna,Rapsu,4290225,38.2461072,0.2577433,0,31,0
Isiolo,Isiolo South,Sericho,Iresaboru,4290231,38.8653851,0.9893882,0,31,0
Isiolo,Isiolo South,Sericho,Biliqi Nur,4290232,39.0510004,1.1209488,0,32,0
Isiolo,Isiolo South,Sericho,Bahari,4290233,39.1014466,1.124988,0,32,0
Isiolo,Isiolo South,Sericho,Malkamansa,4290234,38.8743422,0.9801468,0,30,0
Isiolo,Isiolo South,Sericho,Badana,4290235,38.9824681,1.1113364,0,32,0
Marsabit,Laisamis,Kargi/South Horr,Hadad,4300111,37.5738284,2.4994491,0,26,0
Marsabit,Laisamis,Kargi/South Horr,Gangeisa,4300112,37.5601206,2.4922225,0,30,0
Marsabit,Laisamis,Kargi/South Horr,Kargi,4300113,37.5802521,2.5084313,0,32,0
Marsabit,Laisamis,Korr/Ngurunit,Lependera,4300121,37.3569567,1.803845,0,29,0
Marsabit,Laisamis,Korr/Ngurunit,Baalah,4300122,37.4630589,2.0357579,0,30,0
Marsabit,Laisamis,Korr/Ngurunit,Amalio Primary,4300123,37.4917362,2.075198,0,32,0
Marsabit,Laisamis,Laisamis,Laisamis,4300131,37.7985862,1.5864137,0,32,0
Marsabit,Laisamis,Laisamis,Ushindi Primary,4300132,37.7289625,1.419662,1,32,3
Marsabit,Laisamis,Laisamis,Ndikir,4300133,37.6940167,1.6833117,0,32,0
Marsabit,Laisamis,Logologo,Ilbarok,4300141,37.8838674,1.9859044,0,32,0
Marsabit,Laisamis,Logologo,Kamboe,4300142,37.8956806,2.1066665,0,32,0
Marsabit,Laisamis,Logologo,Marti,4300143,37.9244783,1.9902217,0,32,0
Marsabit,Laisamis,Loiyangalani,Loiyangalani,4300151,36.7232503,2.7553782,0,32,0
Marsabit,Laisamis,Loiyangalani,Gatab,4300152,36.9303992,2.6464662,0,32,0
Marsabit,Laisamis,Loiyangalani,Santur,4300153,36.713003,2.7485942,0,32,0
Marsabit,Moyale,Golbo,Qonqom Primary School,4300221,39.2214226,3.4349912,0,30,0
Marsabit,Moyale,Golbo,Qalaliwepri School,4300222,39.0901084,3.4385203,0,30,0
Marsabit,Moyale,Moyale Township,Fgck Moyale,4300241,39.0498928,3.5266116,0,30,0
Marsabit,Moyale,Moyale Township,Sessi,4300242,39.0438367,3.5255517,0,30,0
Marsabit,Moyale,Sololo,Ramole,4300262,38.6614027,3.5618591,0,30,0
Marsabit,Moyale,Uran,Uran Pri,4300271,38.521403,3.6025507,0,30,0
Marsabit,Moyale,Uran,Golole,4300272,38.5841058,3.5840913,1,30,3
Marsabit,North Horr,Dukana,Balesa,4300312,37.3441668,3.6091148,0,32,0
Marsabit,North Horr,Maikona,Chalbi,4300332,37.6281571,2.9134264,0,32,0
Marsabit,North Horr,Maikona,Rage,4300333,37.36372,3.2007526,0,32,0
Marsabit,North Horr,North Horr,Qorqa Primary,4300341,36.7499873,3.4995142,0,32,0
Marsabit,North Horr,North Horr,Balesa- Saru,4300342,37.189489,4.1808445,0,31,0
Marsabit,North Horr,North Horr,Malabot Primary,4300343,36.8257308,3.0642339,0,32,0
Marsabit,North Horr,North Horr,North Horr,4300344,37.0593199,3.3155932,0,28,0
Marsabit,North Horr,Turbi,Shurr,4300351,38.2742771,2.1366552,0,34,0
Marsabit,North Horr,Turbi,Torbi,4300352,38.3793551,3.3029754,0,32,0
Marsabit,North Horr,Turbi,Bubisa,4300353,38.096314,2.6967837,0,32,0
Marsabit,North Horr,Turbi,Tiigo Primary,4300354,38.2752517,3.12672,0,32,0
Marsabit,Saku,Karare,Leyai,4300411,38.0218333,2.2339107,0,30,0
Marsabit,Saku,Karare,Hula Hula,4300412,37.9449543,2.3125441,5,30,17
Marsabit,Saku,Karare,Songa,4300413,38.0040025,2.2414748,0,30,0
Marsabit,Saku,Karare,Lakartinya,4300414,37.8721815,2.211946,0,30,0
Marsabit,Saku,Karare,Loruko,4300415,37.9010395,2.1889642,0,30,0
Marsabit,Saku,Marsabit Central,Sakuu,4300421,37.9988105,2.3342392,1,30,3
Marsabit,Saku,Marsabit Central,Segel,4300422,37.9558218,2.5315804,0,30,0
Marsabit,Saku,Marsabit Central,S K M,4300423,37.9769224,2.3395222,1,30,3
Marsabit,Saku,Marsabit Central,St John,4300424,37.9935973,2.3227762,1,30,3
Marsabit,Saku,Marsabit Central,Father John Memorial,4300425,37.9865331,2.3439339,0,30,0
Marsabit,Saku,Sagante/Jaldesa,Badassa,4300431,38.0273175,2.2571701,0,29,0
Marsabit,Saku,Sagante/Jaldesa,Gar Qarsa,4300432,38.0453743,2.3691773,0,31,0
Marsabit,Saku,Sagante/Jaldesa,Mwangaza,4300433,38.0684901,2.3349457,0,30,0
Marsabit,Saku,Sagante/Jaldesa,Boru Haro,4300434,38.0503619,2.3234693,0,30,0
Marsabit,Saku,Sagante/Jaldesa,Hekima,4300435,38.0643376,2.2840038,0,30,0
Nairobi City,Dagoretti North,Gatina,Gatina Primary,4320111,36.7522275,-1.2774697,0,32,0
Nairobi City,Dagoretti North,Gatina,Maranatha Education Centre,4320112,36.7559433,-1.2748585,0,32,0
Nairobi City,Dagoretti North,Gatina,Desai Memarira,4320113,36.7540231,-1.2755306,0,32,0
Nairobi City,Dagoretti North,Kabiro,Muslim Primary,4320121,36.7431686,-1.2796714,1,30,3
Nairobi City,Dagoretti North,Kabiro,Kabiro Community,4320122,36.7517043,-1.2862976,0,31,0
Nairobi City,Dagoretti North,Kawangware,Kawagware Primary,4320131,36.7469804,-1.2892857,1,30,3
Nairobi City,Dagoretti North,Kawangware,Hgm Riruta,4320132,36.7390169,-1.2821164,0,31,0
Nairobi City,Dagoretti North,Kileleshwa,Kileleshwa Primary,4320141,36.79155,-1.2763091,0,32,0
Nairobi City,Dagoretti North,Kilimani,Kilimani Primary,4320151,36.7828889,-1.2932728,0,30,0
Nairobi City,Dagoretti North,Kilimani,Milimani Primary,4320153,36.8945,-1.3076,0,32,0
Nairobi City,Dagoretti South,Mutu-Ini,Gitiba Primary,4320211,36.6902344,-1.2867567,0,30,0
Nairobi City,Dagoretti South,Mutu-Ini,Dr Muthiora,4320212,36.6999292,-1.2889819,0,32,0
Nairobi City,Dagoretti South,Mutu-Ini,Kirigu Primary,4320213,36.6987712,-1.2878331,0,30,0
Nairobi City,Dagoretti South,Mutu-Ini,Mutuini Primary,4320214,36.6944858,-1.2957841,0,32,0
Nairobi City,Dagoretti South,Ngando,Excel Emmanuel Academy,4320221,36.7468661,-1.3002297,1,30,3
Nairobi City,Dagoretti South,Ngando,Lenana Junior,4320222,36.7331632,-1.3052021,0,30,0
Nairobi City,Dagoretti South,Riruta,Kinyanjui Primary,4320231,36.7446939,-1.2942844,1,32,3
Nairobi City,Dagoretti South,Riruta,Riruta Satelite Primary,4320232,36.7360346,-1.29241,0,30,0
Nairobi City,Dagoretti South,Riruta,Ndurarua Primary,4320233,36.740407,-1.2891162,0,29,0
Nairobi City,Dagoretti South,Uthiru/Ruthimitu,Kagira Primary,4320241,36.7008634,-1.2739794,0,29,0
Nairobi City,Dagoretti South,Uthiru/Ruthimitu,Ruthimitu Primary,4320242,36.7024747,-1.277751,0,11,0
Nairobi City,Dagoretti South,Waithaka,Nembu Primary,4320251,36.7203532,-1.2817921,0,30,0
Nairobi City,Dagoretti South,Waithaka,Kabiria Primary,4320252,36.7173953,-1.289881,1,31,3
Nairobi City,Dagoretti South,Waithaka,Mukararia Primary,4320253,36.7119402,-1.2829549,0,30,0
Nairobi City,Dagoretti South,Waithaka,Heri Junior,4320254,36.721712,-1.2845231,0,30,0
Nairobi City,Embakasi Central,Kayole Central,Bondeni Primary,4320311,36.9161474,-1.2687069,0,30,0
Nairobi City,Embakasi Central,Kayole North,Kayole One Primary,4320321,36.9201216,-1.2634218,0,31,0
Nairobi City,Embakasi Central,Kayole South,Imara Primary,4320331,36.9166502,-1.2728414,0,31,0
Nairobi City,Embakasi Central,Kayole South,Thawabu Primary,4320332,36.9157819,-1.2788076,0,34,0
Nairobi City,Embakasi Central,Kayole South,Kingdom Academy,4320333,36.9284797,-1.2563695,0,32,0
Nairobi City,Embakasi Central,Kayole South,Riverline Primary School,4320334,36.9125724,-1.2794576,0,30,0
Nairobi City,Embakasi Central,Komarock,Komarock South Primary,4320341,36.9051007,-1.2753066,0,32,0
Nairobi City,Embakasi Central,Komarock,Mwangaza Primary (Komarock),4320342,36.9090756,-1.2775728,0,30,0
Nairobi City,Embakasi Central,Komarock,New Light Academy,4320343,36.9129539,-1.2731455,0,30,0
Nairobi City,Embakasi Central,Komarock,Komarock Primary,4320344,36.9106019,-1.2713049,0,32,0
Nairobi City,Embakasi Central,Komarock,Lakewood Academy,4320345,36.9094234,-1.2737227,0,32,0
Nairobi City,Embakasi Central,Komarock,Halisi Academy,4320346,36.9158514,-1.2748876,0,30,0
Nairobi City,Embakasi Central,Komarock,Tenda Care Academy,4320347,36.9126429,-1.265514,0,33,0
Nairobi City,Embakasi Central,Komarock,Accurate Academy,4320348,36.9244746,-1.2652583,0,30,0
Nairobi City,Embakasi Central,Matopeni/Spring Valley,Kayole North Primary,4320351,36.9293869,-1.2624306,0,30,0
Nairobi City,Embakasi East,Embakasi,Garrison Primary,4320411,36.9206176,-1.3066685,0,32,0
Nairobi City,Embakasi East,Embakasi,St. Nicholas Junior Academy,4320412,36.9097615,-1.2829998,0,32,0
Nairobi City,Embakasi East,Embakasi,Uprising Educational Centre Tassia,4320413,37.0931,-1.2975,1,32,3
Nairobi City,Embakasi East,Lower Savannah,St. Anorld Jss Primary,4320421,36.9110387,-1.2857204,0,32,0
Nairobi City,Embakasi East,Lower Savannah,Galile Primary,4320422,36.9110183,-1.2871493,0,32,0
Nairobi City,Embakasi East,Lower Savannah,Lorna Weddington,4320423,36.9107334,-1.2878706,1,30,3
Nairobi City,Embakasi East,Upper Savannah,Carmel Catholic Primary,4320441,36.9101664,-1.2875308,0,32,0
Nairobi City,Embakasi East,Utawala,Benedictor Primary,4320451,36.9671856,-1.2782441,0,21,0
Nairobi City,Embakasi East,Utawala,Utawala,4320452,36.9515719,-1.2682676,0,20,0
Nairobi City,Embakasi East,Utawala,Aptc Primary,4320453,36.9626692,-1.2878334,0,30,0
Nairobi City,Embakasi East,Utawala,Gsu Primary,4320454,36.9529569,-1.2969806,0,30,0
Nairobi City,Embakasi East,Utawala,Carmel Jss,4320455,36.9162257,-1.3050938,0,8,0
Nairobi City,Embakasi East,Utawala,Kikabu Primary,4320456,36.950556,-1.2684388,0,21,0
Nairobi City,Embakasi East,Utawala,Rophine Academy,4320457,36.9104845,-1.2858089,0,32,0
Nairobi City,Embakasi East,Utawala,King And Queen Primary,4320458,36.9532696,-1.2538157,0,29,0
Nairobi City,Embakasi North,Dandora Area I,Hilpeak,4320511,36.8921189,-1.2556655,0,27,0
Nairobi City,Embakasi North,Dandora Area I,Pcea Dandora,4320512,36.8925768,-1.2570407,0,23,0
Nairobi City,Embakasi North,Dandora Area I,Dandora Primary,4320513,36.8904468,-1.2586993,0,29,0
Nairobi City,Embakasi North,Dandora Area Ii,Mwangaza Primary,4320521,36.9005731,-1.2549497,0,30,0
Nairobi City,Embakasi North,Dandora Area Ii,Kajiji,4320522,36.8971771,-1.2461864,0,23,0
Nairobi City,Embakasi North,Dandora Area Ii,James Gichuru,4320523,36.8966616,-1.2526405,0,30,0
Nairobi City,Embakasi North,Dandora Area Ii,Wangu Primary,4320524,36.90115,-1.24862,0,27,0
Nairobi City,Embakasi North,Dandora Area Iii,Tom Mboya Primary,4320531,36.9051767,-1.2459817,1,32,3
Nairobi City,Embakasi North,Dandora Area Iv,Ronald Ngala Primary,4320541,36.9104193,-1.242994,0,31,0
Nairobi City,Embakasi North,Dandora Area V,Josana Academy,4320551,36.9040189,-1.2509619,0,29,0
Nairobi City,Embakasi North,Dandora Area V,Kijango Primary,4320552,36.9075079,-1.2398939,0,42,0
Nairobi City,Embakasi North,Dandora Area V,Ushirika Primary,4320553,36.9124268,-1.2418151,0,36,0
Nairobi City,Embakasi North,Kariobangi North,Kariobangi Primary,4320561,36.8826708,-1.2536085,0,23,0
Nairobi City,Embakasi North,Kariobangi North,Marura Primary,4320562,36.8802842,-1.2556484,0,13,0
Nairobi City,Embakasi North,Kariobangi North,Havest,4320563,36.8802922,-1.2501634,0,22,0
Nairobi City,Embakasi South,Imara Daima,St Alloysacademy,4320611,36.8902282,-1.3234318,2,19,11
Nairobi City,Embakasi South,Imara Daima,Mery Cliff Academy,4320612,36.8839605,-1.3215465,0,30,0
Nairobi City,Embakasi South,Imara Daima,Holy Ghost Primary,4320613,36.8892698,-1.3241712,0,18,0
Nairobi City,Embakasi South,Kwa Njenga,Carson Academy,4320621,36.881337,-1.3166976,0,32,0
Nairobi City,Embakasi South,Kwa Njenga,Mosester Academy,4320622,36.8889163,-1.3128629,0,33,0
Nairobi City,Embakasi South,Kwa Njenga,Imara Adventist School,4320623,36.8896143,-1.3259753,0,30,0
Nairobi City,Embakasi South,Kwa Njenga,St Teresa Academy,4320624,36.8870727,-1.3145811,0,31,0
Nairobi City,Embakasi South,Kwa Njenga,St Tracious Academy,4320625,36.8847273,-1.3185795,1,22,5
Nairobi City,Embakasi South,Kwa Reuben,Aef Reuben,4320631,36.868886,-1.3128201,0,30,0
Nairobi City,Embakasi South,Kwa Reuben,St Florence Academy,4320632,36.8733087,-1.3146203,2,31,6
Nairobi City,Embakasi South,Kwa Reuben,Mukuru Mennonite,4320633,36.8724125,-1.3139546,0,31,0
Nairobi City,Embakasi South,Kware,Jopenpha Primary,4320641,36.8870452,-1.3093667,0,32,0
Nairobi City,Embakasi South,Kware,Downstream Primary,4320642,36.8804797,-1.3141502,0,34,0
Nairobi City,Embakasi South,Pipeline,Aic Pipeline,4320651,36.8959845,-1.3189023,0,32,0
Nairobi City,Embakasi South,Pipeline,Double Vision Academy,4320652,36.891591,-1.3188775,0,32,0
Nairobi City,Embakasi West,Kariobangi South,Kariobangi South Primary,4320711,36.8855651,-1.2681683,0,30,0
Nairobi City,Embakasi West,Kariobangi South,Nairobi River Primary,4320712,36.8777349,-1.2700219,0,34,0
Nairobi City,Embakasi West,Kariobangi South,Uhuru Primary,4320713,36.8707533,-1.2817724,0,32,0
Nairobi City,Embakasi West,Kariobangi South,Divine Mercy Academy,4320714,36.8894133,-1.2668983,3,31,10
Nairobi City,Embakasi West,Mowlem,Supaloaf Primary,4320721,36.8954213,-1.2669552,1,32,3
Nairobi City,Embakasi West,Mowlem,Fibiah Star Academy,4320722,36.9002462,-1.2645369,0,28,0
Nairobi City,Embakasi West,Umoja I,Umoja 1 Primary,4320731,36.8873112,-1.2804675,0,34,0
Nairobi City,Embakasi West,Umoja I,Tena Catholic Academy,4320732,36.8935785,-1.2886159,0,31,0
Nairobi City,Embakasi West,Umoja Ii,Peter Kibukosya Primary,4320741,36.8957281,-1.2759834,1,32,3
Nairobi City,Embakasi West,Umoja Ii,Busara Primary,4320742,36.8952982,-1.2779476,0,28,0
Nairobi City,Embakasi West,Umoja Ii,Kifaru Primary,4320743,36.8976541,-1.2848407,0,30,0
Nairobi City,Embakasi West,Umoja Ii,Tumaini Primary,4320744,36.8973541,-1.2839919,0,33,0
Nairobi City,Embakasi West,Umoja Ii,Unity Primary,4320745,36.8935828,-1.2837436,1,28,4
Nairobi City,Embakasi West,Umoja Ii,Twin Kid Academy,4320746,36.899363,-1.2577431,0,32,0
Nairobi City,Embakasi West,Umoja Ii,Fathili,4320747,36.8868722,-1.281917,0,34,0
Nairobi City,Kamukunji,Airbase,Eastleigh Airport Primary,4320811,36.8535514,-1.2705861,5,32,16
Nairobi City,Kamukunji,California,New Pumwani Primary,4320821,36.8484845,-1.2844195,1,32,3
Nairobi City,Kamukunji,California,Umulkhira School,4320822,36.840757,-1.2879948,0,32,0
Nairobi City,Kamukunji,California,California Educational Centre,4320823,36.8467111,-1.2865508,0,32,0
Nairobi City,Kamukunji,Eastleigh South,Joy Bell School,4320841,36.8667173,-1.2812746,1,32,3
Nairobi City,Kamukunji,Eastleigh South,Glorious School,4320842,36.8547686,-1.2871115,2,32,6
Nairobi City,Kamukunji,Eastleigh South,Champion School,4320843,36.8713147,-1.2736704,1,32,3
Nairobi City,Kamukunji,Eastleigh South,Roseholme School,4320844,36.8702949,-1.2762046,0,32,0
Nairobi City,Kamukunji,Eastleigh South,Harokora School,4320846,36.8719004,-1.2763593,1,32,3
Nairobi City,Kamukunji,Pumwani,Vision Junior,4320851,36.8461939,-1.2891218,0,32,0
Nairobi City,Kamukunji,Pumwani,Olm Priary School,4320852,36.8491258,-1.2919353,0,32,0
Nairobi City,Kamukunji,Pumwani,Pag Shauri Moyo,4320853,36.8487595,-1.2894491,1,32,3
Nairobi City,Kasarani,Clay City,Murema Primary,4320911,36.9199037,-1.2278101,0,33,0
Nairobi City,Kasarani,Kasarani,Kasarani Primary,4320921,36.9048224,-1.2216132,0,35,0
Nairobi City,Kasarani,Kasarani,Kasarani Sports View,4320922,37.0226825,-1.2884154,0,25,0
Nairobi City,Kasarani,Kasarani,Ciako Primary,4320923,36.9201713,-1.2351559,0,20,0
Nairobi City,Kasarani,Mwiki,St Dominic,4320931,36.9376414,-1.2378692,0,35,0
Nairobi City,Kasarani,Mwiki,Santapril,4320932,36.9317502,-1.2335973,0,35,0
Nairobi City,Kasarani,Mwiki,Mwiki Primary School,4320933,36.9396388,-1.224007,0,33,0
Nairobi City,Kasarani,Ngundu,Athi Primary,4320941,37.0887073,-1.2666681,0,32,0
Nairobi City,Kasarani,Ngundu,Ngundu Primary,4320942,37.0622445,-1.2780699,0,32,0
Nairobi City,Kasarani,Njiru,Njiru Primary,4320951,36.9392166,-1.2465846,1,25,4
Nairobi City,Kasarani,Njiru,Jehovah Jire Primary,4320952,36.9178698,-1.2479256,0,24,0
Nairobi City,Kasarani,Ruai,Ruai Primary,4320961,36.992195,-1.2659282,0,21,0
Nairobi City,Kasarani,Ruai,Riena Primary,4320962,36.9986585,-1.2513247,0,29,0
Nairobi City,Kasarani,Ruai,Gitwamba,4320963,37.0067508,-1.2612029,0,24,0
Nairobi City,Kasarani,Ruai,Drumvale,4320964,37.0463836,-1.2932554,0,35,0
Nairobi City,Kibra,Laini Saba,Glory Primary,4321011,36.7962462,-1.311263,0,30,0
Nairobi City,Kibra,Laini Saba,Magoso,4321012,36.7933189,-1.3104172,2,24,8
Nairobi City,Kibra,Lindi,Lindi Friends,4321021,36.7909227,-1.3146364,0,25,0
Nairobi City,Kibra,Lindi,Ujamaa School,4321022,36.7922116,-1.3163935,1,23,4
Nairobi City,Kibra,Lindi,St Charles Lwanga,4321023,36.7802235,-1.3114411,3,15,20
Nairobi City,Kibra,Makina,Mashimoni Squatters,4321031,36.7907101,-1.3126467,0,19,0
Nairobi City,Kibra,Makina,Adventures Pride,4321032,36.7936086,-1.3130951,3,27,11
Nairobi City,Kibra,Makina,Stara Rescue Centre,4321033,36.7854675,-1.3121664,0,27,0
Nairobi City,Kibra,Makina,Calvary Educational Centre,4321034,36.7895198,-1.3085251,0,25,0
Nairobi City,Kibra,Sarangombe,Kag Olympic,4321041,36.777838,-1.314676,0,21,0
Nairobi City,Kibra,Sarangombe,Green Pastures,4321042,36.7956389,-1.3109102,0,23,0
Nairobi City,Kibra,Sarangombe,Star Of Land,4321043,36.7835486,-1.3118012,0,8,0
Nairobi City,Kibra,Woodley/Kenyatta Golf Course,Restoration Edu. Centre,4321051,36.7811453,-1.3069673,0,28,0
Nairobi City,Kibra,Woodley/Kenyatta Golf Course,Chrisco Educational Centre,4321052,36.7776191,-1.3070455,0,22,0
Nairobi City,Kibra,Woodley/Kenyatta Golf Course,Little Prince,4321053,36.7793867,-1.3077864,0,16,0
Nairobi City,Langata,Mugumu-Ini,Anajali School,4321122,36.7790653,-1.3186963,0,5,0
Nairobi City,Langata,Mugumu-Ini,St Christines,4321123,36.7769471,-1.3174026,1,32,3
Nairobi City,Langata,Nyayo Highrise,Kibera Blessed,4321141,36.8021631,-1.3156219,0,11,0
Nairobi City,Langata,Nyayo Highrise,Grace Humanitas,4321142,36.7992795,-1.3186307,5,19,26
Nairobi City,Langata,Nyayo Highrise,Zeline Academy,4321143,36.7987794,-1.3170707,0,9,0
Nairobi City,Langata,South C,Faulu,4321151,36.8257424,-1.3230624,0,11,0
Nairobi City,Makadara,Harambee,Baraka Primary School,4321211,36.870506,-1.288415,1,32,3
Nairobi City,Makadara,Harambee,Rabai Primary,4321212,36.8743068,-1.2890717,0,27,0
Nairobi City,Makadara,Harambee,Wanja And Kim,4321213,36.8596393,-1.297925,0,14,0
Nairobi City,Makadara,Makongeni,Kaloleni Primary School,4321221,36.8452647,-1.298505,1,29,3
Nairobi City,Makadara,Makongeni,Canon Apollo,4321222,36.8609001,-1.2988974,0,23,0
Nairobi City,Makadara,Makongeni,St Johns,4321223,36.8471265,-1.2952618,1,35,3
Nairobi City,Makadara,Makongeni,Makongeni Sda,4321224,36.85078,-1.2992776,0,17,0
Nairobi City,Makadara,Maringo/Hamza,Bahati Primary,4321231,36.8611515,-1.2885749,0,30,0
Nairobi City,Makadara,Maringo/Hamza,Martin Luther Primary,4321232,36.8680643,-1.2961687,0,32,0
Nairobi City,Makadara,Maringo/Hamza,St Patrick,4321233,36.8656507,-1.2941353,0,32,0
Nairobi City,Makadara,Maringo/Hamza,St Annes Primary School,4321234,36.8682338,-1.2947538,0,30,0
Nairobi City,Makadara,Viwandani,Star Of Hope Primary,4321241,36.8749769,-1.3108904,1,31,3
Nairobi City,Makadara,Viwandani,Lunga Lunga Baptist,4321242,36.8654526,-1.3126629,0,28,0
Nairobi City,Makadara,Viwandani,Refaco,4321243,36.8508119,-1.2984948,0,32,0
Nairobi City,Makadara,Viwandani,Bridge International,4321244,36.8639637,-1.2869404,0,26,0
Nairobi City,Mathare,Hospital,Mathari Primary,4321311,36.8494071,-1.2623708,0,35,0
Nairobi City,Mathare,Hospital,Genesis Joy Academy,4321312,36.8547921,-1.2617063,0,30,0
Nairobi City,Mathare,Huruma,Salama Primary,4321321,36.8713288,-1.2597565,0,35,0
Nairobi City,Mathare,Huruma,Daima Primary,4321322,36.8707063,-1.2599468,0,21,0
Nairobi City,Mathare,Huruma,Huruma Primary,4321323,36.8733528,-1.2588594,1,31,3
Nairobi City,Mathare,Kiamaiko,Ndururuno Primary,4321331,36.8762544,-1.2610395,2,30,7
Nairobi City,Mathare,Kiamaiko,Valley Bridge Primary,4321332,36.8771194,-1.2533923,1,32,3
Nairobi City,Mathare,Mabatini,Mission Of Hope,4321341,36.8627312,-1.2615202,0,14,0
Nairobi City,Mathare,Mabatini,Aic Zion Academy,4321342,36.8620149,-1.263067,0,16,0
Nairobi City,Mathare,Mabatini,Vallview Academy,4321343,36.8528715,-1.2650625,0,12,0
Nairobi City,Mathare,Mabatini,Mathare Community Org.,4321344,36.8600431,-1.2637667,6,31,19
Nairobi City,Mathare,Mlango Kubwa,St Teresa,4321351,36.8470056,-1.2648397,0,16,0
Nairobi City,Mathare,Mlango Kubwa,Kiboro Primary,4321352,36.8540067,-1.2650067,5,29,17
Nairobi City,Mathare,Ngei,Pag Primary,4321361,36.8664148,-1.2608328,2,28,7
Nairobi City,Mathare,Ngei,Furaha Preparatory School,4321362,36.8527076,-1.2651246,2,14,14
Nairobi City,Roysambu,Githurai,Githurai Primary,4321411,36.9120984,-1.2022469,0,30,0
Nairobi City,Roysambu,Githurai,Pcea Academy,4321412,36.9155633,-1.2029769,0,20,0
Nairobi City,Roysambu,Roysambu,Marurui Primary,4321441,36.8669022,-1.212119,0,16,0
Nairobi City,Roysambu,Roysambu,Njathaini Primary,4321442,36.8897636,-1.2028021,0,15,0
Nairobi City,Roysambu,Roysambu,Garden Estate Primary,4321443,36.8676518,-1.2291369,1,16,6
Nairobi City,Roysambu,Zimmerman,Roysambu Primary,4321451,36.8973264,-1.2066367,0,22,0
Nairobi City,Roysambu,Zimmerman,Sports View Primary,4321452,36.8950165,-1.2061833,0,8,0
Nairobi City,Ruaraka,Baba Dogo,Babadogo Primary,4321511,36.8860943,-1.2432717,0,31,0
Nairobi City,Ruaraka,Baba Dogo,M.m Chandaria Primary,4321512,36.8847463,-1.2440488,0,27,0
Nairobi City,Ruaraka,Korogocho,Daniel Comboni Primary,4321521,36.8866495,-1.2528867,0,27,0
Nairobi City,Ruaraka,Korogocho,Ngunyumu Primary,4321522,36.8915184,-1.2481065,0,25,0
Nairobi City,Ruaraka,Lucky Summer,Tiba Junior,4321531,36.894645,-1.2413301,0,7,0
Nairobi City,Ruaraka,Lucky Summer,Land Mark School,4321532,36.9021695,-1.2375008,0,24,0
Nairobi City,Ruaraka,Mathare North,Mathare North Primary,4321541,36.8702646,-1.2527629,6,33,18
Nairobi City,Ruaraka,Mathare North,Drive Inn Primary,4321542,36.8632043,-1.2582527,11,29,38
